Testing_MSE,Testing_MAPE
59602.96875,0.06023286283016205
16492.3125,0.02926318719983101
16021.5029296875,0.03299027308821678
23124.16015625,0.03931440785527229
26225.404296875,0.035183198750019073
39547.76171875,0.04533257707953453
22701.2890625,0.039568591862916946
28979.74609375,0.03214237093925476
26928.826171875,0.035960350185632706
12138.72265625,0.032325658947229385
15029.3466796875,0.038178637623786926
18829.982421875,0.0344056636095047
31890.310546875,0.04581783711910248
17461.3203125,0.03844250738620758
59296.24609375,0.06322849541902542
35417.71484375,0.04098392277956009
38863.8359375,0.044162318110466
101052.2109375,0.07915861904621124
10417.5390625,0.02294694259762764
39676.828125,0.04231584072113037
60381.9921875,0.05793633311986923
44349.390625,0.04815211147069931
47339.65625,0.056434549391269684
82929.6171875,0.07812997698783875
37311.05859375,0.04672761261463165
30059.97265625,0.04323665425181389
39376.52734375,0.050367116928100586
35680.9453125,0.0425063781440258
76785.46875,0.06112952157855034
58239.7734375,0.05827117711305618
20826.095703125,0.03518391773104668
39963.1640625,0.05385084077715874
20030.224609375,0.03811214119195938
33246.7890625,0.04734569415450096
46236.88671875,0.05720563977956772
25777.083984375,0.04148920625448227
31430.03515625,0.04397795721888542
53796.6015625,0.06083737313747406
19361.6484375,0.038177452981472015
28113.044921875,0.03837577998638153
28160.357421875,0.04063766449689865
47501.33984375,0.05447731912136078
13079.380859375,0.02533572167158127
99117.1796875,0.06632325053215027
114135.8046875,0.07233898341655731
69920.984375,0.0670541524887085
46947.77734375,0.055852606892585754
21438.9921875,0.03126358240842819
88896.90625,0.07492397725582123
53880.828125,0.05668731778860092
84336.1171875,0.06629567593336105
83998.546875,0.06816765666007996
45604.21484375,0.057679664343595505
15095.2451171875,0.03336809575557709
36499.890625,0.04678691551089287
27822.365234375,0.04927355796098709
40150.55859375,0.0480719618499279
51537.2421875,0.053031276911497116
66557.71875,0.05757322162389755
74487.9375,0.06472571194171906
45799.8984375,0.061394017189741135
19733.623046875,0.04019920527935028
31899.3671875,0.047620244324207306
42271.6328125,0.05674859136343002
24103.0625,0.04427821934223175
41534.25,0.049764394760131836
24103.66015625,0.041881874203681946
28487.765625,0.04415280371904373
38131.28515625,0.05857771262526512
28383.703125,0.0510205402970314
19430.150390625,0.04083918035030365
30356.55078125,0.04918307065963745
26642.60546875,0.04749090224504471
54474.734375,0.07160662114620209
80947.3046875,0.07132691144943237
55136.55859375,0.0656491219997406
56632.546875,0.06679929047822952
30889.630859375,0.05021275579929352
49244.7109375,0.06436565518379211
39054.984375,0.0575842410326004
132646.65625,0.10314252227544785
63851.3203125,0.06657609343528748
83139.78125,0.07919241487979889
66847.5625,0.069466233253479
91020.25,0.08237586915493011
109783.390625,0.09832965582609177
41907.6953125,0.06174091622233391
24804.0859375,0.05093944072723389
54963.5078125,0.06531742960214615
128881.65625,0.09704913944005966
162823.21875,0.11114450544118881
70694.9453125,0.07408159971237183
33353.578125,0.046879664063453674
52703.125,0.06723454594612122
33352.703125,0.06188191473484039
148765.625,0.11467784643173218
105216.078125,0.09694119542837143
57937.41796875,0.07323778420686722
47788.234375,0.059555213898420334
176626.421875,0.11203601211309433
72135.234375,0.0813777893781662
59401.4921875,0.07985441386699677
29761.13671875,0.05608193576335907
68976.734375,0.07758962363004684
94780.4921875,0.08680650591850281
251300.375,0.13635361194610596
192840.625,0.1174420565366745
80780.3125,0.08062410354614258
79867.40625,0.08576065301895142
65543.09375,0.07471708953380585
74539.234375,0.07820573449134827
137887.34375,0.09897219389677048
82533.5859375,0.07765381038188934
76729.5703125,0.08069279789924622
71141.0859375,0.08693056553602219
26785.37109375,0.05747538432478905
59966.09375,0.06932862848043442
183634.671875,0.11804508417844772
76475.6015625,0.08103761821985245
45706.54296875,0.06126151978969574
91591.25,0.09083276242017746
95782.6171875,0.09946160763502121
80751.890625,0.09691768139600754
115423.53125,0.09468915313482285
188106.0,0.1268286406993866
90909.1171875,0.09607343375682831
174080.203125,0.12292464822530746
82029.3671875,0.08232881873846054
126907.359375,0.10680663585662842
80665.21875,0.09619735926389694
74203.5703125,0.08254193514585495
126504.921875,0.10030921548604965
99714.7734375,0.09509657323360443
103149.828125,0.09293441474437714
78702.1015625,0.0785922259092331
207936.734375,0.12508200109004974
52570.53125,0.0783250629901886
38687.6796875,0.06517581641674042
189979.484375,0.12772491574287415
148629.125,0.11736878007650375
93573.140625,0.09334402531385422
139305.203125,0.09917505830526352
76734.140625,0.07277359813451767
49555.01171875,0.07815125584602356
149839.734375,0.11411120742559433
73588.984375,0.07749300450086594
47092.74609375,0.05479248985648155
38903.9140625,0.0508839413523674
46901.6484375,0.05404862016439438
75400.7109375,0.07151397317647934
80691.3203125,0.09511163830757141
60245.625,0.07744066417217255
56666.703125,0.07246895134449005
95372.328125,0.09087929129600525
92531.609375,0.06959004700183868
76401.25,0.06489286571741104
29278.80078125,0.04216417297720909
112095.625,0.09766411781311035
66555.84375,0.07096415013074875
88879.046875,0.07547831535339355
53429.8515625,0.050770968198776245
18436.755859375,0.03331073373556137
89526.3125,0.06370722502470016
118334.9375,0.08188695460557938
27747.50390625,0.058888521045446396
28572.185546875,0.04901665076613426
55767.609375,0.0627470463514328
35916.5625,0.050011567771434784
40003.5703125,0.045806579291820526
51561.1484375,0.05624854192137718
37222.8125,0.04209666699171066
23776.68359375,0.03455276042222977
42063.33984375,0.03881368041038513
29505.40625,0.03056413307785988
49116.4140625,0.04368732497096062
142552.0,0.07397088408470154
74473.453125,0.05748016759753227
54371.140625,0.04084877297282219
94675.625,0.07700201869010925
30937.49609375,0.0389544814825058
21929.17578125,0.034003425389528275
25415.90234375,0.03861534222960472
22319.65625,0.038178130984306335
376547.75,0.11742319166660309
56588.65625,0.0562526099383831
28030.099609375,0.043281517922878265
100023.59375,0.0603121779859066
45264.0546875,0.05017274245619774
89736.7109375,0.07178715616464615
53972.921875,0.045825034379959106
36644.8046875,0.03895087540149689
10126.0703125,0.022310446947813034
26712.19140625,0.03495806083083153
43790.0546875,0.03728485852479935
37117.46875,0.03784418851137161
37927.42578125,0.041966743767261505
121100.1875,0.07666206359863281
17226.29296875,0.026993095874786377
47486.2578125,0.0528874471783638
27399.849609375,0.03333491086959839
131984.1875,0.058537937700748444
128272.0,0.06578809767961502
83178.921875,0.04504936933517456
54953.18359375,0.03793777525424957
77115.203125,0.05607132613658905
50370.02734375,0.045962125062942505
41156.515625,0.036996155977249146
62567.73046875,0.04393697530031204
53156.73046875,0.04122874513268471
63373.0859375,0.04807382449507713
64413.9453125,0.04182499647140503
66281.3359375,0.05462455376982689
30506.279296875,0.03736201301217079
51347.94921875,0.042585618793964386
119054.65625,0.06642453372478485
402351.9375,0.08345897495746613
2588672.0,0.3776744604110718
1667714.25,0.3060652017593384
1062956.375,0.24674151837825775
388206.625,0.15152262151241302
142142.09375,0.07579566538333893
63058.8515625,0.04602580517530441
46489.7421875,0.03554241359233856
60510.12109375,0.040356967598199844
58835.94921875,0.04485006630420685
36541.0078125,0.033920854330062866
89568.25,0.05761902034282684
25697.076171875,0.04213399812579155
30055.01171875,0.046226866543293
37970.44140625,0.04545377939939499
31400.05078125,0.044131532311439514
46308.65625,0.05457914620637894
43577.96484375,0.04148047789931297
47548.26171875,0.049861982464790344
77418.1796875,0.04978799447417259
108723.40625,0.05568438768386841
69092.140625,0.04488641768693924
75618.6953125,0.06659133732318878
54708.28125,0.05690407007932663
27956.115234375,0.0334479957818985
25033.53125,0.03299771249294281
56880.1953125,0.06188003346323967
46576.9453125,0.05188238248229027
59709.421875,0.058086737990379333
17495.6015625,0.03079211339354515
77303.125,0.05304297059774399
74288.9296875,0.05454784259200096
64856.8984375,0.059417854994535446
23250.896484375,0.04406612738966942
260857.421875,0.11687205731868744
56532.75,0.05563860759139061
75103.03125,0.05330273509025574
53940.9296875,0.040983207523822784
49079.0234375,0.05381430312991142
27180.375,0.04768025875091553
21659.47265625,0.033060476183891296
103114.109375,0.07022799551486969
68742.703125,0.07239756733179092
41952.3828125,0.0648932009935379
67500.828125,0.06511661410331726
74403.140625,0.07287278771400452
57325.5390625,0.07757920771837234
42155.82421875,0.07122679054737091
64089.96875,0.0814407467842102
50877.3671875,0.07028992474079132
92312.84375,0.08499298989772797
59439.0078125,0.07323672622442245
69800.5859375,0.0709909051656723
71129.03125,0.07523827254772186
45162.3046875,0.06114993989467621
71562.8359375,0.06388446688652039
32208.39453125,0.04363621771335602
75087.2734375,0.07276328653097153
126272.7109375,0.10132504999637604
44414.5,0.0597245916724205
24356.61328125,0.051580723375082016
23552.32421875,0.051568903028964996
24065.091796875,0.04811367020010948
33198.3203125,0.049352146685123444
57483.8671875,0.06237179785966873
53064.03125,0.06880844384431839
42747.81640625,0.06434459984302521
81173.875,0.08697867393493652
50101.765625,0.07547762989997864
39460.29296875,0.053666308522224426
13290.865234375,0.034241028130054474
34148.515625,0.056668203324079514
46686.85546875,0.06212753802537918
33813.796875,0.05765334889292717
30892.0703125,0.05629102140665054
25945.873046875,0.0506063848733902
42047.0078125,0.060021981596946716
16715.63671875,0.04069886729121208
55054.4609375,0.0692652091383934
86231.296875,0.07783294469118118
76681.640625,0.07517695426940918
24379.7421875,0.04720575734972954
14210.7763671875,0.04228372499346733
23152.318359375,0.03786438703536987
28638.544921875,0.048897843807935715
41354.53515625,0.05183493345975876
14245.13671875,0.0375160351395607
38908.578125,0.04695739969611168
106969.8359375,0.09961190074682236
65205.5,0.07025930285453796
32756.07421875,0.048439871519804
48112.6015625,0.05664343759417534
62696.1796875,0.06357382237911224
34870.04296875,0.04609334468841553
24914.73046875,0.04618142545223236
20475.423828125,0.04313426837325096
15987.02734375,0.042127825319767
35878.8515625,0.05882088094949722
27212.998046875,0.052059706300497055
22516.39453125,0.04496791213750839
21500.958984375,0.04050273448228836
42916.63671875,0.06606277823448181
45458.21484375,0.06312071532011032
44452.57421875,0.062481366097927094
30083.75,0.04895254224538803
54777.7109375,0.060190506279468536
60239.453125,0.06184019893407822
60887.2890625,0.061580054461956024
28962.6171875,0.04352530464529991
21337.822265625,0.03887728601694107
60023.28125,0.05554024502635002
46929.5625,0.05723080039024353
40199.984375,0.056112002581357956
57337.98046875,0.06256112456321716
98859.4375,0.0841306746006012
135873.265625,0.10484438389539719
42589.2421875,0.05965835973620415
30426.01953125,0.055657632648944855
62001.02734375,0.06435614824295044
26583.65625,0.040640220046043396
10714.17578125,0.025381695479154587
62469.9453125,0.06253889203071594
19412.7890625,0.03353706747293472
28417.083984375,0.04684102535247803
72061.1875,0.07209829986095428
28186.482421875,0.038177233189344406
22070.87109375,0.03560935705900192
111428.109375,0.0754842609167099
32684.96875,0.0446012020111084
37629.9609375,0.04336254298686981
14155.84765625,0.030525166541337967
48325.73046875,0.05932637304067612
58620.953125,0.06004441902041435
33764.34765625,0.04014457017183304
42206.171875,0.03740692883729935
85810.2109375,0.05746472626924515
25470.87890625,0.03379884734749794
40558.21875,0.04383064806461334
28914.427734375,0.039424143731594086
24606.01953125,0.031603291630744934
52252.03125,0.0589798167347908
45315.85546875,0.05158735066652298
47361.84375,0.04502645134925842
45688.65625,0.05477949604392052
32373.052734375,0.049417298287153244
24240.607421875,0.03647543117403984
39614.5703125,0.04976820945739746
40862.8984375,0.044592127203941345
39087.36328125,0.048390209674835205
26371.90625,0.03443735092878342
103544.046875,0.06850454211235046
62118.3203125,0.06242942437529564
70381.078125,0.05552485212683678
20547.73046875,0.034404926002025604
17743.67578125,0.03371286019682884
49411.62109375,0.04796173796057701
33468.859375,0.04008524864912033
42589.234375,0.04588041827082634
44420.0859375,0.05044287443161011
40984.3203125,0.05209159851074219
22302.716796875,0.03438989073038101
22332.74609375,0.03432248905301094
57574.046875,0.048713427037000656
24275.6875,0.04179760068655014
43691.328125,0.05174911022186279
24115.5625,0.03769082576036453
22596.185546875,0.03692203015089035
64361.5859375,0.04916682466864586
38917.0390625,0.04892515763640404
22251.98046875,0.03393371403217316
39667.44140625,0.045517124235630035
44502.83984375,0.050753604620695114
55679.63671875,0.05436576157808304
59695.953125,0.05523468554019928
28804.88671875,0.037251897156238556
40585.140625,0.04508930444717407
25408.037109375,0.03405051305890083
56917.9375,0.05372818559408188
45120.0703125,0.040943875908851624
63148.60546875,0.05387405306100845
89554.03125,0.05882933363318443
28609.521484375,0.038285113871097565
40834.6328125,0.047208160161972046
50997.84375,0.047363605350255966
29292.0,0.0386703684926033
43693.2421875,0.04559251293540001
25784.53125,0.038019608706235886
57728.01171875,0.05112507939338684
32293.6015625,0.04030685871839523
40974.75,0.0394829660654068
36679.53515625,0.03958742320537567
53331.3515625,0.05097484588623047
24932.203125,0.035942669957876205
31208.94921875,0.04036609083414078
20471.63671875,0.03675157576799393
23830.5078125,0.034346047788858414
33982.5078125,0.03886660188436508
52131.796875,0.05467427894473076
32851.34375,0.039683252573013306
30279.162109375,0.03708110377192497
36942.9609375,0.04746013507246971
23510.294921875,0.03887561708688736
28536.45703125,0.03413451462984085
33405.109375,0.04200137406587601
27812.74609375,0.03830081969499588
76213.59375,0.06745973974466324
36943.66796875,0.044628530740737915
20442.6328125,0.03356108069419861
8931.43359375,0.023806115612387657
41516.859375,0.04690281301736832
55394.93359375,0.05694124102592468
38632.03515625,0.046148162335157394
55962.8984375,0.05594092234969139
73876.953125,0.05583394318819046
121282.3359375,0.0836297795176506
125657.7734375,0.07488468289375305
51268.52734375,0.05088791996240616
62245.578125,0.06554167717695236
57873.3984375,0.059190988540649414
78335.3984375,0.07463453710079193
128757.75,0.10001790523529053
37363.609375,0.05254046618938446
79243.6328125,0.06705223023891449
78589.1328125,0.06279751658439636
51507.4140625,0.051782041788101196
35697.3046875,0.049410268664360046
22194.3671875,0.03864326328039169
56881.9296875,0.05895011126995087
63878.23046875,0.06935145705938339
36191.0078125,0.056123554706573486
50772.46484375,0.06176549196243286
69344.34375,0.07495670765638351
42502.0625,0.06147598847746849
64203.58984375,0.07516688853502274
29080.208984375,0.05128432810306549
56285.66796875,0.08366148173809052
29707.8828125,0.058230992406606674
63123.484375,0.06346604228019714
45953.8203125,0.05957116186618805
23138.640625,0.04438164830207825
27407.982421875,0.047977909445762634
124754.53125,0.0908735916018486
139632.34375,0.10605263710021973
41210.48046875,0.06335458159446716
43969.9296875,0.05816507339477539
56437.5546875,0.06372573226690292
51796.2890625,0.07049491256475449
81884.9296875,0.09322576224803925
96828.921875,0.08146315813064575
83206.1953125,0.09716072678565979
16777.0,0.04013805091381073
33986.4375,0.05299381539225578
56622.171875,0.0693112164735794
100431.6484375,0.09022461622953415
58761.59375,0.06750814616680145
142613.296875,0.09993627667427063
95460.1796875,0.08464398235082626
40738.8671875,0.061904411762952805
24132.40234375,0.04967561364173889
59054.27734375,0.07233951985836029
52048.8203125,0.06461120396852493
87373.25,0.07361390441656113
97526.7421875,0.08714928478002548
57655.796875,0.07512366771697998
12957.783203125,0.03854983299970627
69487.90625,0.0696602612733841
48317.04296875,0.06635290384292603
77612.796875,0.08210179209709167
22685.078125,0.047168582677841187
146762.65625,0.10685805976390839
113159.109375,0.09616397321224213
54072.03125,0.0787370502948761
41973.6328125,0.06344737112522125
46091.1796875,0.06548216193914413
16100.505859375,0.03970403969287872
116974.28125,0.08935509622097015
71479.8984375,0.07960223406553268
48679.2734375,0.06219739839434624
36333.46875,0.059773385524749756
22694.8671875,0.0448879711329937
83869.8359375,0.08034780621528625
48148.80859375,0.05787032097578049
77557.6875,0.08524329960346222
104693.03125,0.089747354388237
79796.2109375,0.08106894046068192
69019.0546875,0.08780311048030853
31154.099609375,0.05675983056426048
128579.421875,0.09194101393222809
241005.171875,0.11270871758460999
74726.9140625,0.08126504719257355
44341.07421875,0.056497178971767426
21494.15234375,0.042018767446279526
119097.0,0.07569674402475357
57029.09375,0.06530442088842392
45219.99609375,0.0599726140499115
30150.865234375,0.045220889151096344
63764.52734375,0.0530116930603981
92844.359375,0.08874449133872986
41236.25,0.06146123632788658
35901.60546875,0.05723195895552635
120564.4375,0.09771426767110825
